
13-02-2018 09:34:09:963 - D: 	Executing bot with following commands python.exe "bot.py" B "C:\Users\Dafi Faraz\Documents\GitHub\tubes1Stima\Game Engine\Replays\2018-02-13 09-34-03-099\Phase 2 - Round 13\B"
13-02-2018 09:34:09:963 - I: 	Executing process python.exe "bot.py" B "C:\Users\Dafi Faraz\Documents\GitHub\tubes1Stima\Game Engine\Replays\2018-02-13 09-34-03-099\Phase 2 - Round 13\B"
13-02-2018 09:34:09:967 - I: 	Bot has 4000ms to run before it will be forcefully killed
13-02-2018 09:34:10:094 - I: 	Output from bot: data file 0 6 target
13-02-2018 09:34:10:094 - I: 	Output from bot: missed
13-02-2018 09:34:10:094 - I: 	Output from bot: isi stack
13-02-2018 09:34:10:094 - I: 	Output from bot: 2 2
13-02-2018 09:34:10:094 - I: 	Output from bot: 3 3
13-02-2018 09:34:10:094 - I: 	Output from bot: 2 6
13-02-2018 09:34:10:094 - I: 	Output from bot: 3 5
13-02-2018 09:34:10:094 - I: 	Output from bot: 0 1
13-02-2018 09:34:10:094 - I: 	Output from bot: 1 2
13-02-2018 09:34:10:094 - I: 	Output from bot: current mode : target
13-02-2018 09:34:10:118 - E: 	Output from bot: 
13-02-2018 09:34:10:118 - I: 	Output from bot: 
13-02-2018 09:34:10:122 - I: 	Your bots total execution time was 00:00:00.1592364
